flight_id,flight_number,flight_date,actual_flight_date,airline,status,delayed_flag,delay_int,total_passengers,baggage_weight,bike_bags,revenue_from_baggage,origin,destination,route_distance,ac_subtype,aircraft_manufacturer,fuel_efficiency,capacity,is_cancelled,is_delayed,month,day_of_week_num,day_of_week,rev_per_pax,rev_per_km,load_factor,fuel_efficiency_per_pax_km,avg_baggage_per_pax,passenger_density_per_km,bike_bag_pct
AAAA92,BA2338,2023-04-05,2023-04-05,BA,Cancelled,,,138,2484,1000,63659,London,Budapest,1166,73H,Boeing,0.03374483,440.0,1,0,4.0,3.0,Wednesday,461.2971014492754,54.596054888507716,0.31363636363636366,0.28511936072463767,18.0,0.1183533447684391,724.6376811594203
AAAA367,BA2338,2023-04-05,2023-04-05,BA,Completed,N,0.0,98,2934,6,28106,London,Budapest,1166,73W,Boeing,0.041417,189.0,0,0,4.0,3.0,Wednesday,286.7959183673469,24.104631217838765,0.5185185185185185,0.4927777755102041,29.93877551020408,0.08404802744425385,6.122448979591836
AAAA540,BA2341,2023-04-05,2023-04-05,BA,Scheduled,,,95,1584,720,2950,Basel,London,560,E75,Embraer,0.06596092,88.0,0,0,4.0,3.0,Wednesday,31.05263157894737,5.267857142857143,1.0795454545454546,0.3888222652631579,16.673684210526314,0.16964285714285715,757.8947368421052
AAAA93,BA2341,2023-04-05,2023-04-05,BA,Scheduled,,,48,864,9,5203,Basel,London,560,E75,Embraer,0.06596092,88.0,0,0,4.0,3.0,Wednesday,108.39583333333333,9.291071428571428,0.5454545454545454,0.7695440666666666,18.0,0.08571428571428572,18.75
AAAA94,BA2342,2023-04-05,2023-04-05,BA,Cancelled,,,74,1332,520,33259,London,Basel,560,E90,Embraer,0.03912337,380.0,1,0,4.0,3.0,Wednesday,449.44594594594594,59.39107142857143,0.19473684210526315,0.29606874594594595,18.0,0.13214285714285715,702.7027027027027
AAAA95,BA2343,2023-04-05,2023-04-05,BA,Scheduled,,,93,1674,17,10056,Basel,London,560,E90,Embraer,0.03912337,380.0,0,0,4.0,3.0,Wednesday,108.12903225806451,17.957142857142856,0.24473684210526317,0.23558158279569894,18.0,0.16607142857142856,18.27956989247312
AAAA96,BA2349,2023-04-05,2023-04-05,BA,Cancelled,,,81,1458,600,38100,London,Basel,560,E75,Embraer,0.06596092,88.0,1,0,4.0,3.0,Wednesday,470.3703703703704,68.03571428571429,0.9204545454545454,0.4560261135802469,18.0,0.14464285714285716,740.7407407407408
AAAA97,BA2351,2023-04-05,2023-04-05,BA,Scheduled,,,120,2160,22,12966,Krakow,London,1073,295,Boeing,0.04320443,400.0,0,0,4.0,3.0,Wednesday,108.05,12.083876980428705,0.3,0.38631961158333333,18.0,0.11183597390493942,18.333333333333332
AAAA98,BA2354,2023-04-05,2023-04-05,BA,Cancelled,,,99,1782,720,45900,London,Krakow,1073,E90,Embraer,0.03912337,380.0,1,0,4.0,3.0,Wednesday,463.6363636363636,42.77726001863933,0.26052631578947366,0.4240341011111111,18.0,0.09226467847157502,727.2727272727273
AAAA784,BA2355,2023-04-05,2023-04-05,BA,Cancelled,,,170,2610,720,40859,Krakow,London,1073,E75,Embraer,0.06596092,88.0,1,0,4.0,3.0,Wednesday,240.3470588235294,38.079217148182664,1.9318181818181819,0.41632980682352944,15.352941176470589,0.15843429636533085,423.5294117647059
AAAA100,BA2359,2023-04-05,2023-04-05,BA,Cancelled,,,97,1746,680,43700,London,Krakow,1073,295,Boeing,0.04320443,400.0,1,0,4.0,3.0,Wednesday,450.5154639175258,40.72693383038211,0.2425,0.47792116896907216,18.0,0.09040074557315937,701.0309278350516
AAAA02,BA499,2023-04-05,2023-04-05,BA,Cancelled,,,77,1386,560,40262,London,Riyadh,4639,,,,,1,0,4.0,3.0,Wednesday,522.8831168831168,8.67902565208019,,,18.0,0.01659840482862686,727.2727272727273
AAAA05,BA505,2023-04-05,2023-04-05,BA,Cancelled,,,326,5868,2360,163403,London,Dubai,5168,,,,,1,0,4.0,3.0,Wednesday,501.2361963190184,31.618227554179565,,,18.0,0.06308049535603716,723.9263803680982
AAAA07,BA542,2023-04-05,2023-04-05,BA,Scheduled,,,4,72,1,450,Dubai,London,5168,332,Airbus,1.64350667,406.0,0,0,4.0,3.0,Wednesday,112.5,0.08707430340557276,0.009852216748768473,2123.41061764,18.0,0.0007739938080495357,25.0
AAAA08,BA543,2023-04-05,2023-04-05,BA,Cancelled,,,163,2934,1160,78708,London,Kuwait City,4355,332,Airbus,1.64350667,406.0,1,0,4.0,3.0,Wednesday,482.87116564417175,18.073019517795636,0.4014778325123153,43.91086839171779,18.0,0.03742824339839265,711.6564417177914
AAAA10,BA544,2023-04-05,2023-04-05,BA,Scheduled,,,1,18,0,100,Muscat,Kuwait City,1201,332,Airbus,1.64350667,406.0,0,0,4.0,3.0,Wednesday,100.0,0.08326394671107411,0.0024630541871921183,1973.85151067,18.0,0.0008326394671107411,0.0
AAAA11,BA545,2023-04-05,2023-04-05,BA,Cancelled,,,101,1818,720,46006,London,Tel Aviv,3311,73J,Boeing,0.02430067,330.0,1,0,4.0,3.0,Wednesday,455.5049504950495,13.894895801872545,0.30606060606060603,0.7966288947524752,18.0,0.030504379341588644,712.8712871287129
AAAA13,BA608,2023-04-05,2023-04-05,BA,Scheduled,,,0,0,0,0,Tel Aviv,London,3311,295,Boeing,0.04320443,400.0,0,0,4.0,3.0,Wednesday,,0.0,0.0,,,0.0,
AAAA76,BA631,2023-04-05,2023-04-05,BA,Scheduled,,,0,0,0,0,Kuala Lumpur,Jakarta,0,73H,Boeing,0.03374483,440.0,0,0,4.0,3.0,Wednesday,,,0.0,,,,
AAAA14,BA631,2023-04-05,2023-04-05,BA,Scheduled,,,0,0,0,0,Kuala Lumpur,Jakarta,0,E90,Embraer,0.03912337,380.0,0,0,4.0,3.0,Wednesday,,,0.0,,,,
AAAA77,BA721,2023-04-05,2023-04-05,BA,Scheduled,,,0,0,0,0,Kigali,Kampala,339,332,Airbus,1.64350667,406.0,0,0,4.0,3.0,Wednesday,,0.0,0.0,,,0.0,
AAAA15,BA886,2023-04-05,2023-04-05,BA,Cancelled,,,65,1170,480,33644,London,Kigali,6486,332,Airbus,1.64350667,406.0,1,0,4.0,3.0,Wednesday,517.6,5.187172371261178,0.16009852216748768,163.996680948,18.0,0.010021584952204749,738.4615384615385
AAAA62,BA891,2023-04-05,2023-04-05,BA,Cancelled,,,188,3384,1360,87013,London,Quito,9551,772,Boeing,0.02009067,220.0,1,0,4.0,3.0,Wednesday,462.8351063829787,9.110354936655847,0.8545454545454545,1.0206701551595745,18.0,0.019683802743168256,723.404255319149
AAAA63,BA893,2023-04-05,2023-04-05,BA,Scheduled,,,0,0,0,1594,Quito,Guayaquil,282,772,Boeing,0.02009067,220.0,0,0,4.0,3.0,Wednesday,,5.652482269503546,0.0,,,0.0,
AAAA64,BA894,2023-04-05,2023-04-05,BA,Cancelled,,,277,4986,2000,129263,London,Panama City,8812,789,Boeing,0.02456933,550.0,1,0,4.0,3.0,Wednesday,466.6534296028881,14.668974126191557,0.5036363636363637,0.7816062670036101,18.0,0.0314344076259646,722.0216606498194
AAAA66,BA905,2023-04-05,2023-04-05,BA,Cancelled,,,122,2196,880,61623,Panama City,London,8812,772,Boeing,0.02009067,220.0,1,0,4.0,3.0,Wednesday,505.10655737704917,6.993077621425329,0.5545454545454546,1.451139213442623,18.0,0.013844757149341807,721.311475409836
AAAA67,BA907,2023-04-05,2023-04-05,BA,Scheduled,,,0,0,0,464,Oranjestad,Kralendijk,193,772,Boeing,0.02009067,220.0,0,0,4.0,3.0,Wednesday,,2.4041450777202074,0.0,,,0.0,
AAAA68,BA922,2023-04-05,2023-04-05,BA,Scheduled,,,0,0,0,0,Kralendijk,London,0,332,Airbus,1.64350667,406.0,0,0,4.0,3.0,Wednesday,,,0.0,,,,
AAAA69,BA933,2023-04-05,2023-04-05,BA,Scheduled,,,0,0,0,0,Port of Spain,London,0,73J,Boeing,0.02430067,330.0,0,0,4.0,3.0,Wednesday,,,0.0,,,,
AAAA70,BA935,2023-04-05,2023-04-05,BA,Cancelled,,,373,6714,2680,175471,London,São Paulo,9775,,,,,1,0,4.0,3.0,Wednesday,470.43163538873995,17.950997442455243,,,18.0,0.038158567774936064,718.4986595174263
AAAA72,BA948,2023-04-05,2023-04-05,BA,Cancelled,,,191,3438,1360,103747,São Paulo,London,9775,,,,,1,0,4.0,3.0,Wednesday,543.1780104712042,10.613503836317136,,,18.0,0.019539641943734015,712.041884816754
AAAA71,BA948,2023-04-05,2023-04-05,BA,Scheduled,,,376,6768,68,45455,São Paulo,London,9775,,,,,0,0,4.0,3.0,Wednesday,120.89095744680851,4.650127877237852,,,18.0,0.03846547314578005,18.085106382978726
AAAA74,BA949,2023-04-05,2023-04-05,BA,Scheduled,,,189,3402,34,31288,Bangkok,London,9207,772,Boeing,0.02009067,220.0,0,0,4.0,3.0,Wednesday,165.54497354497354,3.398283914412947,0.8590909090909091,0.9787026385714286,18.0,0.020527859237536656,17.989417989417987
AAAA73,BA949,2023-04-05,2023-04-05,BA,Scheduled,,,0,0,0,0,Bangkok,London,9207,,,,,0,0,4.0,3.0,Wednesday,,0.0,,,,0.0,
AAAA466,BA955,2023-04-05,2023-04-05,BA,Scheduled,,,54,828,160,13803,Manila,Bangkok,2187,73W,Boeing,0.041417,189.0,0,0,4.0,3.0,Wednesday,255.61111111111111,6.311385459533608,0.2857142857142857,1.6773885,15.333333333333334,0.024691358024691357,296.2962962962963
AAAA75,BA955,2023-04-05,2023-04-05,BA,Scheduled,,,0,0,0,0,Manila,Bangkok,2187,772,Boeing,0.02009067,220.0,0,0,4.0,3.0,Wednesday,,0.0,0.0,,,0.0,
AAAA629,BA1388,2023-04-06,2023-04-06,BA,Scheduled,,,376,1764,960,43253,Trondheim,London,1289,,,,,0,0,4.0,4.0,Thursday ,115.03457446808511,33.55546935608999,,,4.691489361702128,0.2916989914662529,255.31914893617022
AAAA619,BA1399,2023-04-06,2023-04-06,BA,Cancelled,,,0,4986,0,40262,Bergen,London,888,,,,,1,0,4.0,4.0,Thursday ,,45.340090090090094,,,,0.0,
AAAA237,BA1517,2023-04-06,2023-04-06,BA,Completed,N,0.0,96,1224,16,16867,Edinburgh,London,665,73W,Boeing,0.041417,189.0,0,0,4.0,4.0,Thursday ,175.69791666666666,25.36390977443609,0.5079365079365079,0.28689901041666666,12.75,0.1443609022556391,16.666666666666664
AAAA406,BA1700,2023-04-06,2023-04-06,BA,Scheduled,,,65,1692,0,16456,London,Aberdeen,703,332,Airbus,1.64350667,406.0,0,0,4.0,4.0,Thursday ,253.16923076923078,23.408250355618776,0.16009852216748768,17.775156754,26.03076923076923,0.09246088193456614,0.0
AAAA109,BA1997,2023-04-06,2023-04-06,BA,Scheduled,,,0,1764,24,10450,Lisbon,London,1846,E75,Embraer,0.06596092,88.0,0,0,4.0,4.0,Thursday ,,5.66088840736728,0.0,,,0.0,
AAAA409,BA545,2023-04-06,2023-04-06,BA,Cancelled,,,145,0,68,48765,London,Tel Aviv,3311,,,,,1,0,4.0,4.0,Thursday ,336.3103448275862,14.72817879794624,,,0.0,0.04379341588643914,46.89655172413793
AAAA668,BA545,2023-04-06,2023-04-06,BA,Completed,N,0.0,116,3384,24,17268,London,Tel Aviv,3311,E90,Embraer,0.03912337,380.0,0,0,4.0,4.0,Thursday ,148.86206896551724,5.215342796738145,0.30526315789473685,1.1167023971551724,29.17241379310345,0.03503473270915131,20.689655172413794
AAAA901,BA1517,2023-04-07,2023-04-07,BA,Cancelled,,,113,2088,480,175471,Edinburgh,London,665,,,,,1,0,4.0,5.0,Friday   ,1552.8407079646017,263.86616541353385,,,18.47787610619469,0.1699248120300752,424.77876106194697
AAAA601,BA1517,2023-04-07,2023-04-07,BA,Completed,N,0.0,50,414,760,129263,Edinburgh,London,665,789,Boeing,0.02456933,550.0,0,0,4.0,5.0,Friday   ,2585.26,194.38045112781955,0.09090909090909091,0.326772089,8.28,0.07518796992481203,1520.0
AAAA121,BA1729,2023-04-07,2023-04-07,BA,Cancelled,,,189,972,720,10303,London,Aarhus,583,73W,Boeing,0.041417,189.0,1,0,4.0,5.0,Friday   ,54.51322751322751,17.67238421955403,1.0,0.12775720105820107,5.142857142857143,0.3241852487135506,380.9523809523809
AAAA933,BA1729,2023-04-07,2023-04-07,BA,Completed,Y,1.0,71,6714,17,46006,London,Aarhus,583,789,Boeing,0.02456933,550.0,0,1,4.0,5.0,Friday   ,647.9718309859155,78.91252144082333,0.1290909090909091,0.20174534352112677,94.56338028169014,0.12178387650085763,23.943661971830984
AAAA956,BA1744,2023-04-07,2023-04-07,BA,Scheduled,,,0,972,11,17368,Glasgow,London,717,,,,,0,0,4.0,5.0,Friday   ,,24.2231520223152,,,,0.0,
AAAA231,BA2338,2023-04-07,2023-04-07,BA,Cancelled,,,154,6714,520,0,London,Budapest,1166,772,Boeing,0.02009067,220.0,1,0,4.0,5.0,Friday   ,0.0,0.0,0.7,0.15211507285714285,43.5974025974026,0.1320754716981132,337.6623376623376
AAAA179,BA545,2023-04-07,2023-04-07,BA,Completed,N,0.0,372,2772,68,0,London,Tel Aviv,3311,,,,,0,0,4.0,5.0,Friday   ,0.0,0.0,,,7.451612903225806,0.11235276351555422,18.27956989247312
AAAA420,BA721,2023-04-07,2023-04-07,BA,Scheduled,,,93,1386,24,3800,Kigali,Kampala,339,295,Boeing,0.04320443,400.0,0,0,4.0,5.0,Friday   ,40.86021505376344,11.2094395280236,0.2325,0.1574871158064516,14.903225806451612,0.2743362831858407,25.806451612903224
AAAA969,BA922,2023-04-07,2023-04-07,BA,Cancelled,,,116,3294,17,45900,Kralendijk,London,0,73H,Boeing,0.03374483,440.0,1,0,4.0,5.0,Friday   ,395.6896551724138,,0.2636363636363636,,28.396551724137932,,14.655172413793101
AAAA992,BA1378,2023-04-08,2023-04-08,BA,Completed,N,0.0,373,1458,920,11456,Helsinki,London,1521,332,Airbus,1.64350667,406.0,0,0,4.0,6.0,Saturday ,30.71313672922252,7.531886916502301,0.9187192118226601,6.701806018954423,3.908847184986595,0.24523339907955294,246.64879356568363
AAAA815,BA1526,2023-04-08,2023-04-08,BA,Cancelled,,,180,2610,18,51112,London,Edinburgh,665,,,,,1,0,4.0,6.0,Saturday ,283.9555555555556,76.86015037593985,,,14.5,0.2706766917293233,10.0
AAAA694,BA1716,2023-04-08,2023-04-08,BA,Cancelled,,,372,0,6,68612,Nantes,London,732,,,,,1,0,4.0,6.0,Saturday ,184.44086021505376,93.73224043715847,,,0.0,0.5081967213114754,1.6129032258064515
AAAA839,BA608,2023-04-08,2023-04-08,BA,Cancelled,,,81,1746,960,0,Tel Aviv,London,3311,,,,,1,0,4.0,6.0,Saturday ,0.0,0.0,,,21.555555555555557,0.02446390818483842,1185.1851851851852
AAAA120,BA907,2023-04-08,2023-04-08,BA,Completed,N,0.0,0,1620,800,9653,Oranjestad,Kralendijk,193,E90,Embraer,0.03912337,380.0,0,0,4.0,6.0,Saturday ,,50.015544041450774,0.0,,,0.0,
AAAA877,BA1707,2023-04-09,2023-04-09,BA,Completed,N,0.0,90,2286,480,57092,London,Aberdeen,703,789,Boeing,0.02456933,550.0,0,0,4.0,0.0,Sunday   ,634.3555555555556,81.21194879089616,0.16363636363636364,0.19191376655555556,25.4,0.12802275960170698,533.3333333333333
AAAA882,BA1729,2023-04-09,2023-04-09,BA,Completed,N,0.0,96,1746,440,2950,London,Aarhus,583,772,Boeing,0.02009067,220.0,0,0,4.0,0.0,Sunday   ,30.729166666666668,5.060034305317324,0.43636363636363634,0.1220089646875,18.1875,0.1646655231560892,458.3333333333333
AAAA891,BA1730,2023-04-09,2023-04-09,BA,Scheduled,,,0,0,21,0,Aarhus,London,583,73W,Boeing,0.041417,189.0,0,0,4.0,0.0,Sunday   ,,0.0,0.0,,,0.0,
AAAA645,BA2000,2023-04-09,2023-04-09,BA,Cancelled,,,0,1782,760,14353,London,Lisbon,1846,,,,,1,0,4.0,0.0,Sunday   ,,7.775189599133261,,,,0.0,
AAAA145,BA2006,2023-04-09,2023-04-09,BA,Cancelled,,,130,1566,680,163403,Madrid,London,1460,E90,Embraer,0.03912337,380.0,1,0,4.0,0.0,Sunday   ,1256.946153846154,111.91986301369863,0.34210526315789475,0.43938554,12.046153846153846,0.08904109589041095,523.0769230769231
AAAA970,BA2341,2023-04-09,2023-04-09,BA,Completed,N,0.0,71,1746,1360,45900,Basel,London,560,E90,Embraer,0.03912337,380.0,0,0,4.0,0.0,Sunday   ,646.4788732394367,81.96428571428571,0.1868421052631579,0.3085786929577465,24.591549295774648,0.12678571428571428,1915.4929577464789
AAAA129,BA499,2023-04-09,2023-04-09,BA,Cancelled,,,69,3294,24,5900,London,Riyadh,4639,E75,Embraer,0.06596092,88.0,1,0,4.0,0.0,Sunday   ,85.5072463768116,1.271825824531149,0.7840909090909091,4.434676925797102,47.73913043478261,0.01487389523604225,34.78260869565217
AAAA383,BA1394,2023-04-10,2023-04-10,BA,Completed,N,0.0,135,0,29,73759,London,Linköping,957,73H,Boeing,0.03374483,440.0,0,0,4.0,1.0,Monday   ,546.3629629629629,77.07314524555903,0.3068181818181818,0.23921335044444444,0.0,0.14106583072100312,21.48148148148148
AAAA965,BA1395,2023-04-10,2023-04-10,BA,Cancelled,,,161,1764,18,18503,Linköping,London,957,E75,Embraer,0.06596092,88.0,1,0,4.0,1.0,Monday   ,114.92546583850931,19.33437826541275,1.8295454545454546,0.3920782636024845,10.956521739130435,0.16823406478578892,11.180124223602485
AAAA753,BA1516,2023-04-10,2023-04-10,BA,Completed,N,0.0,0,1692,16,0,London,Edinburgh,665,E75,Embraer,0.06596092,88.0,0,0,4.0,1.0,Monday   ,,0.0,0.0,,,0.0,
AAAA212,BA2355,2023-04-10,2023-04-10,BA,Cancelled,,,77,3240,320,29995,Krakow,London,1073,772,Boeing,0.02009067,220.0,1,0,4.0,1.0,Monday   ,389.54545454545456,27.954333643988818,0.35,0.27996479103896105,42.077922077922075,0.0717614165890028,415.5844155844155
AAAA612,BA499,2023-04-10,2023-04-10,BA,Cancelled,,,98,1674,400,103747,London,Riyadh,4639,E90,Embraer,0.03912337,380.0,1,0,4.0,1.0,Monday   ,1058.642857142857,22.364087087734426,0.2578947368421053,1.8519725860204082,17.081632653061224,0.02112524250916146,408.16326530612247
AAAA937,BA631,2023-04-10,2023-04-10,BA,Completed,N,0.0,98,1674,5,78708,Kuala Lumpur,Jakarta,0,332,Airbus,1.64350667,406.0,0,0,4.0,1.0,Monday   ,803.1428571428571,,0.2413793103448276,,17.081632653061224,,5.1020408163265305
AAAA973,BA1387,2023-04-11,2023-04-11,BA,Scheduled,,,161,1764,6,8400,London,Trondheim,1289,332,Airbus,1.64350667,406.0,0,0,4.0,2.0,Tuesday  ,52.17391304347826,6.516679596586501,0.39655172413793105,13.158261475962734,10.956521739130435,0.12490302560124127,3.7267080745341614
AAAA105,BA1388,2023-04-11,2023-04-11,BA,Cancelled,,,71,6768,920,59002,Trondheim,London,1289,73W,Boeing,0.041417,189.0,1,0,4.0,2.0,Tuesday  ,831.0140845070423,45.77346780449961,0.37566137566137564,0.7519227183098591,95.32394366197182,0.05508145849495733,1295.774647887324
AAAA379,BA1538,2023-04-11,2023-04-11,BA,Cancelled,,,0,2916,960,48700,London,Toulouse,997,,,,,1,0,4.0,2.0,Tuesday  ,,48.84653961885657,,,,0.0,
AAAA855,BA891,2023-04-11,2023-04-11,BA,Scheduled,,,174,972,48,18503,London,Quito,9551,E75,Embraer,0.06596092,88.0,0,0,4.0,2.0,Tuesday  ,106.33908045977012,1.9372840540257565,1.9772727272727273,3.6206479708045975,5.586206896551724,0.018217987645272746,27.586206896551722
AAAA643,BA949,2023-04-11,2023-04-11,BA,Scheduled,,,62,1782,10,40859,Bangkok,London,9207,73J,Boeing,0.02430067,330.0,0,0,4.0,2.0,Tuesday  ,659.016129032258,4.437819050722276,0.18787878787878787,3.608649495,28.741935483870968,0.006734006734006734,16.129032258064516
AAAA573,BA1381,2023-04-12,2023-04-12,BA,Cancelled,,,97,1674,21,0,Helsinki,London,1521,E75,Embraer,0.06596092,88.0,1,0,4.0,3.0,Wednesday,0.0,0.0,1.1022727272727273,1.0342944259793814,17.257731958762886,0.06377383300460224,21.649484536082475
AAAA289,BA1401,2023-04-12,2023-04-12,BA,Cancelled,,,127,1800,680,28106,London,Chicago,6612,73W,Boeing,0.041417,189.0,1,0,4.0,3.0,Wednesday,221.30708661417322,4.250756200846945,0.671957671957672,2.1562929448818897,14.173228346456693,0.019207501512401692,535.4330708661417
AAAA115,BA2338,2023-04-12,2023-04-12,BA,Scheduled,,,71,1332,26,17268,London,Budapest,1166,73J,Boeing,0.02430067,330.0,0,0,4.0,3.0,Wednesday,243.2112676056338,14.809605488850773,0.21515151515151515,0.39907860873239437,18.760563380281692,0.060891938250428816,36.61971830985916
AAAA181,BA545,2023-04-12,2023-04-12,BA,Cancelled,,,62,3384,800,103747,London,Tel Aviv,3311,73W,Boeing,0.041417,189.0,1,0,4.0,3.0,Wednesday,1673.3387096774193,31.33403805496829,0.328042328042328,2.2118014032258064,54.58064516129032,0.018725460585925703,1290.3225806451612
AAAA110,BA935,2023-04-12,2023-04-12,BA,Cancelled,,,106,1764,24,20600,London,São Paulo,9775,E75,Embraer,0.06596092,88.0,1,0,4.0,3.0,Wednesday,194.33962264150944,2.1074168797953963,1.2045454545454546,6.082716915094339,16.641509433962263,0.010843989769820973,22.641509433962266
AAAA333,BA1387,2023-04-13,2023-04-13,BA,Scheduled,,,97,1908,640,87013,London,Trondheim,1289,73W,Boeing,0.041417,189.0,0,0,4.0,4.0,Thursday ,897.0412371134021,67.50426687354539,0.5132275132275133,0.5503764226804124,19.670103092783506,0.07525213343677269,659.7938144329896
AAAA666,BA1397,2023-04-13,2023-04-13,BA,Cancelled,,,0,1764,16,0,Bergen,London,888,789,Boeing,0.02456933,550.0,1,0,4.0,4.0,Thursday ,,0.0,0.0,,,0.0,
AAAA984,BA1398,2023-04-13,2023-04-13,BA,Scheduled,,,152,1458,960,0,London,Bergen,888,73H,Boeing,0.03374483,440.0,0,0,4.0,4.0,Thursday ,0.0,0.0,0.34545454545454546,0.1971408489473684,9.592105263157896,0.17117117117117117,631.578947368421
AAAA810,BA1401,2023-04-13,2023-04-13,BA,Cancelled,,,73,3240,19,30854,London,Chicago,6612,E75,Embraer,0.06596092,88.0,1,0,4.0,4.0,Thursday ,422.6575342465753,4.666364186327889,0.8295454545454546,5.974432918356165,44.38356164383562,0.011040532365396248,26.027397260273972
AAAA19,BA1702,2023-04-13,2023-04-13,BA,Scheduled,,,73,1314,13,7950,Aberdeen,London,703,E75,Embraer,0.06596092,88.0,0,0,4.0,4.0,Thursday ,108.9041095890411,11.308677098150783,0.8295454545454546,0.6352126953424657,18.0,0.10384068278805121,17.80821917808219
AAAA21,BA1706,2023-04-13,2023-04-13,BA,Scheduled,,,97,1746,17,10550,Aberdeen,London,703,E90,Embraer,0.03912337,380.0,0,0,4.0,4.0,Thursday ,108.76288659793815,15.007112375533428,0.25526315789473686,0.283543599072165,18.0,0.1379800853485064,17.525773195876287
AAAA27,BA1723,2023-04-13,2023-04-13,BA,Scheduled,,,90,1620,16,9800,Nantes,London,732,E90,Embraer,0.03912337,380.0,0,0,4.0,4.0,Thursday ,108.88888888888889,13.387978142076502,0.23684210526315788,0.31820340933333335,18.0,0.12295081967213115,17.77777777777778
AAAA81,BA1739,2023-04-13,2023-04-13,BA,Scheduled,,,116,2088,21,12556,Glasgow,London,717,73H,Boeing,0.03374483,440.0,0,0,4.0,4.0,Thursday ,108.24137931034483,17.511854951185494,0.2636363636363636,0.20857795784482758,18.0,0.16178521617852162,18.103448275862068
AAAA86,BA1753,2023-04-13,2023-04-13,BA,Scheduled,,,56,1008,10,6053,Humberside,London,370,E75,Embraer,0.06596092,88.0,0,0,4.0,4.0,Thursday ,108.08928571428571,16.35945945945946,0.6363636363636364,0.43581322142857143,18.0,0.15135135135135136,17.857142857142858
AAAA654,BA1762,2023-04-13,2023-04-13,BA,Cancelled,,,0,486,1360,6053,London,Humberside,370,332,Airbus,1.64350667,406.0,1,0,4.0,4.0,Thursday ,,16.35945945945946,0.0,,,0.0,
AAAA53,BA1997,2023-04-13,2023-04-13,BA,Scheduled,,,161,2898,29,17268,Lisbon,London,1846,73H,Boeing,0.03374483,440.0,0,0,4.0,4.0,Thursday ,107.25465838509317,9.354279523293608,0.3659090909090909,0.3869127713043478,18.0,0.08721560130010834,18.012422360248447
AAAA61,BA2008,2023-04-13,2023-04-13,BA,Scheduled,,,152,2736,27,16456,Madrid,London,1460,73H,Boeing,0.03374483,440.0,0,0,4.0,4.0,Thursday ,108.26315789473684,11.271232876712329,0.34545454545454546,0.32412797236842106,18.0,0.10410958904109589,17.763157894736842
AAAA396,BA2008,2023-04-13,2023-04-13,BA,Cancelled,,,101,4986,0,43606,Madrid,London,1460,295,Boeing,0.04320443,400.0,1,0,4.0,4.0,Thursday ,431.74257425742576,29.867123287671234,0.2525,0.6245392851485149,49.366336633663366,0.06917808219178082,0.0
AAAA719,BA505,2023-04-13,2023-04-13,BA,Scheduled,,,0,1818,23,43253,London,Dubai,5168,295,Boeing,0.04320443,400.0,0,0,4.0,4.0,Thursday ,,8.36938854489164,0.0,,,0.0,
AAAA448,BA505,2023-04-13,2023-04-13,BA,Cancelled,,,71,0,680,38500,London,Dubai,5168,,,,,1,0,4.0,4.0,Thursday ,542.2535211267606,7.44969040247678,,,0.0,0.013738390092879258,957.7464788732394
